"date","maxtp","mintp","gmin","rain","cbl","wdsp","hm","ddhm","hg","sun","g_rad","soil","pe","evap","smd_wd","smd_md","smd_pd","year","month","season"
2013-02-06,6.1,-0.7,-0.4,0,1005.8,13.2,22,330,32,7.9,679,2.725,0.7,0.9,1,1,-8.1,2013,"Feb",NA
2013-02-07,6.9,-0.2,-6.2,4.8,1008.7,10.2,18,320,26,0,137,2.325,0.5,0.7,0,-3.4,-10,2013,"Feb",NA
2013-02-08,7.4,3,0.1,0,1013.6,9.2,14,280,19,0,179,3.6,0.5,0.7,0.5,0.5,-9,2013,"Feb",NA
2013-02-09,9.4,4.5,1.6,2.9,1004.1,9,16,250,20,0.2,308,5.15,0.6,0.8,0,-1.8,-10,2013,"Feb",NA
2013-02-10,7.2,4,3.5,20.1,987,9,15,290,21,0,121,5.6,0.3,0.5,0,-10,-10,2013,"Feb",NA
2013-02-11,4.5,2.9,2.6,2.2,990.2,8.2,14,50,20,0,111,4.375,0.5,0.6,0,-1.7,-10,2013,"Feb",NA
2013-02-12,4.8,2.7,2.3,1.5,1002.8,9.5,14,140,20,0,233,4.3,0.4,0.6,0,-1.1,-10,2013,"Feb",NA
2013-02-13,11.9,4.7,2.9,7.8,999.5,11.9,19,250,29,0,157,5.8,0.7,1,0,-7.1,-10,2013,"Feb",NA
2013-02-14,9.2,3.7,2.5,0.2,1001,13.7,21,280,29,7.1,700,5.825,0.5,0.8,0.3,0.3,-9.2,2013,"Feb",NA
2013-02-15,9.8,2.2,-0.3,0,1008.6,7.7,14,260,17,4,625,4.95,0.7,1,1,1,-8,2013,"Feb",NA
2013-02-16,13,2,-1.7,0.3,1008.1,6.9,19,150,25,2.8,539,6.225,0.8,1.1,1.6,1.6,-7.1,2013,"Feb",NA
2013-02-17,9.2,5.6,4.9,0,1005.8,15.4,23,140,30,3.6,550,6.35,1.3,1.8,2.8,2.8,-5.4,2013,"Feb",NA
2013-02-18,7,4.2,1.9,0,1006.6,12.4,18,130,24,6.5,778,5.1,1,1.4,3.9,3.9,-4.1,2013,"Feb",NA
2013-02-19,7.8,-1.1,-7.8,0,1008,7.8,13,110,18,8.8,890,4.2,0.7,1,4.5,4.5,-3.2,2013,"Feb",NA
2013-02-20,7.4,-1.7,-7.5,0,1009.2,12.6,20,130,28,4.7,660,3.525,0.7,1.1,5.2,5.2,-2.4,2013,"Feb",NA
2013-02-21,3.8,1.5,1,0,1011.5,14.8,19,130,28,0.4,314,3.25,1.1,1.5,6.2,6.2,-1.2,2013,"Feb",NA
2013-02-22,2.2,0.4,-0.1,0,1012.5,9,13,110,20,0,268,2.5,0.9,1.2,7.1,7.1,-0.2,2013,"Feb",NA
2013-02-23,2.4,-0.2,-1.1,0,1015.3,6.6,12,360,16,0,194,2.125,0.7,0.9,7.7,7.7,0.5,2013,"Feb",NA
2013-02-24,4.6,-2.6,-7.9,1.3,1019,5,11,30,16,0.6,300,1.8,0.6,0.8,7,7,-0.2,2013,"Feb",NA
2013-02-25,6.7,-3.3,-8,0.1,1022.8,5.4,10,40,12,8.8,965,2.8,0.7,1,7.5,7.5,0.4,2013,"Feb",NA
2013-02-26,6.4,-1.3,-5.6,0,1025.6,7.4,15,80,19,0.7,386,3.2,0.6,0.9,8.1,8.1,1,2013,"Feb",NA
2013-02-27,6.7,1.8,3.4,0,1027.2,6.4,10,70,14,0.8,525,4.575,0.7,1,8.7,8.7,1.7,2013,"Feb",NA
2013-02-28,6.5,1.1,-4.6,0,1024.2,5.5,10,10,15,0.1,313,4.025,0.6,0.8,9.2,9.2,2.2,2013,"Feb",NA
2013-03-01,8.7,-3.1,-5.4,0,1022.5,5.9,12,50,17,3.4,738,4.8,0.6,0.9,9.8,9.8,2.9,2013,"Mar",NA
2013-03-02,6.9,-3.8,-7.9,0,1018.6,4.3,8,290,10,0.6,660,3.2,0.6,0.8,10.3,10.3,3.4,2013,"Mar",NA
2013-03-03,8.6,1.4,2.3,0,1011.3,5.5,12,130,17,3.6,672,5,0.9,1.2,11.1,11.1,4.3,2013,"Mar",NA
2013-03-04,6.9,-1.7,-1.8,0,1001.8,7.6,14,120,18,2,760,5.3,0.8,1.2,11.8,11.8,5.1,2013,"Mar",NA
2013-03-05,8.9,-3.8,-8.1,0,993.7,6.8,12,90,15,5,952,4,0.7,1,12.5,12.5,5.9,2013,"Mar",NA
2013-03-06,8.4,4.9,3.8,7.7,989.3,8.2,13,70,17,0,305,5.7,0.6,0.9,5.4,5.4,-1.2,2013,"Mar",NA
2013-03-07,7.6,6.4,6,9.5,984.8,10.8,16,80,23,0,96,6.275,0.4,0.6,0,-3.7,-10,2013,"Mar",NA
2013-03-08,8.5,6.4,6.1,6.1,985.2,12.5,20,120,27,0,189,6.95,0.4,0.7,0,-5.7,-10,2013,"Mar",NA
2013-03-09,6.9,3.8,5.8,3,992.4,12.2,17,70,24,0,149,6.525,0.5,0.7,0,-2.5,-10,2013,"Mar",NA
2013-03-10,4.9,0.6,2.3,0,999.8,21.8,27,80,40,0.4,405,4.3,1.3,2.2,1.3,1.3,-8.2,2013,"Mar",NA
2013-03-11,1.9,-3.1,-2.7,0.5,1005.8,19.5,25,50,36,4.6,899,2.225,1.2,2.1,2.1,2.1,-7,2013,"Mar",NA
2013-03-12,4.5,-2.6,-3.4,0,1006.9,10,18,50,26,4.6,958,2.375,1.2,1.8,3.2,3.2,-5.5,2013,"Mar",NA
2013-03-13,7.6,-1.7,-4.5,1,1006.2,9.5,18,10,26,6.3,1004,2.725,1.1,1.7,3.3,3.3,-5.1,2013,"Mar",NA
2013-03-14,8.5,-2.5,-5.2,0.4,1002.2,11.9,18,250,24,3,871,2.975,1,1.6,3.9,3.9,-4.2,2013,"Mar",NA
2013-03-15,9.9,-1.1,3.6,0.7,989.8,11.5,20,220,31,4.7,1006,4.9,1.2,1.8,4.3,4.3,-3.5,2013,"Mar",NA
2013-03-16,7.9,-3.4,-6.6,0.4,982.3,5.8,14,0,20,5.4,1014,4.275,1,1.5,4.9,4.9,-2.8,2013,"Mar",NA
2013-03-17,4.8,0,-3.7,3.8,978.8,7.9,13,240,17,0.2,355,3.65,0.5,0.8,1.6,1.6,-5.9,2013,"Mar",NA
2013-03-18,6.7,0.3,-1.3,5.2,982.2,9.8,16,30,22,0.7,584,3.95,0.8,1.2,0,-2.8,-10,2013,"Mar",NA
2013-03-19,3.8,0,-0.3,5.6,988.1,7.8,15,30,19,0.1,400,3.275,0.5,0.8,0,-5.1,-10,2013,"Mar",NA
2013-03-20,6.7,-0.2,-1.1,1.9,995.7,6.5,14,120,19,2,751,3.775,0.8,1.2,0,-1.1,-10,2013,"Mar",NA
2013-03-21,5.6,3.3,-0.8,8.7,997.2,20.8,28,100,40,0.3,503,4.075,1,1.7,0,-7.7,-10,2013,"Mar",NA
2013-03-22,5,2.6,2.7,24.2,992.4,20,29,120,40,0,82,4.175,0.4,0.8,0,-10,-10,2013,"Mar",NA
2013-03-23,3.6,1.5,2,0.9,999.4,14.5,19,100,26,0,145,3.65,0.5,0.9,0,-0.4,-9.9,2013,"Mar",NA
2013-03-24,2.1,0.7,0.4,0,1005.4,18.9,24,80,36,0,169,2.25,0.9,1.4,0.9,0.9,-8.5,2013,"Mar",NA
2013-03-25,4.8,0.7,0.1,0,1008.4,19.2,24,80,34,3,794,2.15,1.7,2.7,2.6,2.6,-6.4,2013,"Mar",NA
2013-03-26,3.8,-0.3,-0.7,2.2,1007.7,13.9,20,80,28,0.7,602,2.175,1.1,1.8,1.5,1.5,-7.1,2013,"Mar",NA
2013-03-27,3.3,-0.7,-1.5,2.2,1005.8,10.6,18,50,26,0.9,692,1.95,1,1.5,0.2,0.2,-8,2013,"Mar",NA
2013-03-28,4.2,-1.9,-4.6,1.5,1004.5,10.9,17,110,24,1.5,767,2.325,1,1.6,0,-0.3,-8.1,2013,"Mar",NA
2013-03-29,4,0.5,-0.4,0,1001.5,12.6,16,100,22,6.2,1209,2.9,1.6,2.5,1.6,1.6,-6.1,2013,"Mar",NA
2013-03-30,5.8,0.3,-0.4,0,1002.6,11.1,17,120,22,5.5,1060,4.1,1.7,2.5,3.3,3.3,-4,2013,"Mar",NA
2013-03-31,5.3,2.7,0.7,0,1001.8,15.6,21,120,29,4.9,1202,4.325,1.9,3,5.2,5.2,-1.9,2013,"Mar",NA
2013-04-01,4.3,1.3,0.9,0,1002,14.9,20,110,26,0.1,450,3.2,1.4,2.1,6.6,6.6,-0.3,2013,"Apr",NA
2013-04-02,6.7,-0.3,-1.5,0,1007.6,12.2,17,70,23,10.1,1510,3.85,1.7,2.7,8.2,8.2,1.4,2013,"Apr",NA
2013-04-03,7.2,-1.2,-3.5,0,1012,11.8,17,70,23,11.3,1953,4.375,1.9,3.1,10,10,3.3,2013,"Apr",NA
2013-04-04,7.6,-3.5,-7,0,1012.1,11.8,19,30,25,10.6,1892,4.2,1.7,2.9,11.5,11.5,5,2013,"Apr",NA
2013-04-05,6.7,-3.9,-6.2,0.2,1013.6,9.2,17,40,24,4.6,1087,4.175,1.1,1.7,12.3,12.3,5.9,2013,"Apr",NA
2013-04-06,8.6,-5.6,-10.1,0,1014.8,6.3,14,130,18,11,1866,4.8,1.7,2.5,13.8,13.8,7.5,2013,"Apr",NA
2013-04-07,7.2,-2.6,-8.3,0,1005.8,10.1,18,130,24,0.2,1210,5.025,1.2,2,14.8,14.8,8.8,2013,"Apr",NA
2013-04-08,7.8,1.3,-1.3,0,993.8,16.4,23,80,34,1.7,1175,5.35,1.6,2.7,16.2,16.2,10.4,2013,"Apr",NA
2013-04-09,7,2,0.8,0,990.5,13.8,22,70,30,2,683,4.925,1.2,1.9,17.2,17.2,11.6,2013,"Apr",NA
2013-04-10,7.9,1.5,-3.1,0.4,990.2,8.8,13,110,19,0,668,5.25,0.8,1.3,17.5,17.5,12,2013,"Apr",NA
2013-04-11,8.7,3.7,1.1,14,984.1,7.6,17,130,21,0.1,386,6.125,0.7,1,4.1,4.1,-1.4,2013,"Apr",NA
2013-04-12,11.3,1.6,1,0.3,988.3,7.3,16,270,25,4.6,1173,7.05,1.4,2.1,5.2,5.2,-0.2,2013,"Apr",NA
2013-04-13,13.5,0.3,-4.4,1.1,990.3,12.5,22,130,29,2,698,6.825,0.9,1.5,4.9,4.9,-0.4,2013,"Apr",NA
2013-04-14,14.3,9.1,6.8,1.7,988.7,18.2,31,200,45,3.1,1084,9.65,2,3.1,5.1,5.1,-0.1,2013,"Apr",NA
2013-04-15,16,8.8,7,0.5,993.6,17.5,24,210,37,6.3,1539,10,3,4.5,7.4,7.4,2.4,2013,"Apr",NA
2013-04-16,14.1,7.4,5.8,0.2,995.5,19.6,33,240,47,10.9,1951,10.1,3.4,5.4,10.4,10.4,5.6,2013,"Apr",NA
2013-04-17,14.9,7.5,0,0.7,990.1,21.1,37,220,54,0.8,588,9.55,2.1,3.1,11.6,11.6,7,2013,"Apr",NA
2013-04-18,11.6,4.9,4.6,4.8,995.2,22.2,35,220,51,6.6,1513,8.8,1.9,3.5,8.5,8.5,4.1,2013,"Apr",NA
2013-04-19,13.6,2.6,0.1,0,1015.8,8.4,14,140,18,10.4,1612,8.875,2.3,3.3,10.6,10.6,6.4,2013,"Apr",NA
2013-04-20,13.4,1.7,-3,0,1016.7,9.7,17,200,22,6.7,1494,8.85,2.1,3.1,12.5,12.5,8.5,2013,"Apr",NA
2013-04-21,13.1,5.9,5,1.6,1007.9,12.3,24,270,33,6.4,1563,9.5,2.4,3.6,13,13,9.3,2013,"Apr",NA
2013-04-22,16.6,6,2.9,0.3,1001.7,16.4,26,250,34,2,1138,9.475,2.3,3.5,14.7,14.7,11.2,2013,"Apr",NA
2013-04-23,16.1,7.6,5,0,1007,12.8,20,260,25,5.7,1600,10.975,2.5,3.7,16.9,16.9,13.7,2013,"Apr",NA
2013-04-24,14.1,6.6,5.7,5.5,1010.5,10.9,22,220,31,0.1,600,11.225,1,1.3,12.2,12.2,9.1,2013,"Apr",NA
2013-04-25,12.8,3.7,6.1,7.5,1011.1,9.5,19,280,26,6.2,1492,9.725,1.4,1.9,5.9,5.9,3,2013,"Apr",NA
2013-04-26,9.8,1.8,0.5,0,1009,14.6,23,280,36,9.2,1864,8.1,2.2,3.7,8,8,5.2,2013,"Apr",NA
2013-04-27,10.6,1.8,-0.2,0,1010.3,9,14,20,20,11.3,2162,9.275,2.3,3.7,10.1,10.1,7.5,2013,"Apr",NA
2013-04-28,12.6,4.2,2.9,1.3,1004.5,15.4,24,290,36,2.7,1371,9.475,2.1,3.3,10.7,10.7,8.3,2013,"Apr",NA
2013-04-29,13.3,2.8,2.2,0,1008.7,16.2,23,270,32,11.1,2192,8.875,3,4.9,13.4,13.4,11.2,2013,"Apr",NA
2013-04-30,11.5,0.2,-2.7,0,1016.3,7.4,12,140,22,7.6,1767,9.425,1.3,1.8,17,17,15.1,2013,"Apr",NA
2013-05-01,14.7,1.4,1.7,0.1,1015,8.2,14,250,22,7.7,1659,10.775,1.5,2,18.1,18.1,16.4,2013,"May",NA
2013-05-02,15.4,-0.4,-5.3,0,1012.7,8.3,14,230,20,4.8,1623,11.4,1.6,2.1,19.5,19.5,17.9,2013,"May",NA
2013-05-03,14,8.3,8.9,1.2,1005.2,15.6,24,220,33,0.1,999,11.575,1.5,2,19.5,19.5,18.1,2013,"May",NA
2013-05-04,15.1,7,6,0.2,1002.7,16,24,250,32,7.5,1867,11.3,1.9,2.6,20.8,20.8,19.6,2013,"May",NA
2013-05-05,17.2,10.4,10.2,0,1007.1,13.3,21,230,30,5,1592,13.125,2,2.6,22.5,22.5,21.5,2013,"May",NA
2013-05-06,17,5.5,8.6,0.6,1007.1,7.8,14,220,18,5.1,1699,13.625,1.5,2,23.1,23.1,22.2,2013,"May",NA
2013-05-07,16.4,4.2,0.2,0.2,1000.2,8.6,16,120,21,8.6,2234,13.7,2.8,4.3,23,23,22.2,2013,"May",NA
2013-05-08,16.1,7.6,9,6.5,988.2,16.3,28,110,37,3.1,1131,12.625,2.4,3.6,18.3,18.3,17.8,2013,"May",NA
2013-05-09,12.1,7.4,6.4,4,985.2,19,26,250,37,1.9,1068,9.925,2.1,3.4,16.1,16.1,15.8,2013,"May",NA
2013-05-10,14.4,6.2,6,2.9,994.2,15.5,26,250,33,6.9,1888,10.575,2.8,4.5,15.6,15.6,15.5,2013,"May",NA
2013-05-11,11.6,5.3,4.2,3.6,999.5,17.4,29,270,40,7.4,1986,10.1,2.2,4.1,13.9,13.9,13.9,2013,"May",NA
2013-05-12,13.9,5.1,3.6,2.1,1001.3,16.2,27,260,36,0.6,971,9.55,1.8,2.9,13.3,13.3,13.6,2013,"May",NA
2013-05-13,10.9,4.9,3.9,2.8,997.8,18,26,280,40,9.4,2135,9.275,2.5,4.5,12.8,12.8,13.2,2013,"May",NA
2013-05-14,13.5,3.8,2.4,0.1,990.1,11.1,17,250,24,9.9,2239,10.15,2.9,4.5,15.2,15.2,15.9,2013,"May",NA
2013-05-15,12.2,3.3,2.8,0.8,988.3,13.8,22,320,33,7.2,1893,10.65,2.5,4.1,16.5,16.5,17.4,2013,"May",NA
2013-05-16,9.8,-0.4,-1.3,0.1,991,7.3,15,120,21,4.8,1669,9.725,1.7,2.7,17.9,17.9,18.9,2013,"May",NA
2013-05-17,12.9,-0.5,-5.3,0,998.4,7.6,14,20,18,9.1,2057,10.725,2.3,3.5,19.8,19.8,21,2013,"May",NA
2013-05-18,11,6.5,2.2,0.6,999.6,9.3,15,290,20,0.7,782,10.775,1.4,2,20.3,20.3,21.6,2013,"May",NA
2013-05-19,15.8,8.6,7.8,0.1,1003.1,4.5,10,120,14,9.3,2483,14.15,3.3,4.6,22.9,22.9,24.5,2013,"May",NA
2013-05-20,15.6,9.2,8.6,0,1008.3,11.5,19,320,27,0.1,866,13.9,1.8,2.6,24.4,24.4,26,2013,"May",NA
2013-05-21,17.2,7.8,7.5,0,1011.2,11.4,15,320,22,5.3,1944,13.875,3.1,4.6,26.8,26.8,28.6,2013,"May",NA
2013-05-22,14.1,6,6.4,0,1013.2,12.8,19,300,26,4.5,1704,13.275,2.6,4.1,28.8,28.8,30.8,2013,"May",NA
2013-05-23,10.8,3.9,1.8,0.6,1010.1,14.7,25,340,50,3.9,1489,10.875,2.5,3.9,30,30,32.1,2013,"May",NA
2013-05-24,13.7,2.4,3.6,0,1010,12.4,22,340,33,9.5,2270,11.675,3,4.8,32.2,32.2,34.5,2013,"May",NA
2013-05-25,14.5,1.2,-2.6,0,1012.2,6.8,15,130,20,12.7,2752,13.7,3,4.6,34.4,34.4,36.8,2013,"May",NA
2013-05-26,17.4,9.6,8.9,0,1004.2,10.5,17,220,27,9.8,2407,15.6,3.8,5.5,37,37,39.6,2013,"May",NA
2013-05-27,13.9,7.1,8.2,10.6,991.8,10,19,280,26,1.6,1365,13.525,2.3,3.3,27.9,27.9,30.6,2013,"May",NA
2013-05-28,13.7,5.9,3.8,3.5,992.2,7,13,350,21,8.7,2213,13.075,2.8,4.2,26.5,26.5,29.3,2013,"May",NA
2013-05-29,18.6,8.8,7.9,5.2,1000.3,12.9,19,30,25,13.1,2708,14.75,4,6.2,24.4,24.4,27.4,2013,"May",NA
2013-05-30,19.6,8,7,0,1008.1,12,19,330,28,13.8,2657,15.575,4.2,6.2,27.6,27.6,30.8,2013,"May",NA
2013-05-31,15.7,5,1.7,0,1013.2,9.1,15,300,20,2.3,1356,13.65,1.4,1.5,28.6,28.6,31.9,2013,"May",NA
2013-06-01,15.1,4.4,0.7,0,1017.4,9.2,15,270,20,4.1,1599,13.3,2.5,3.6,30.5,30.5,33.8,2013,"Jun",NA
2013-06-02,16.3,6,0.6,0,1020.2,6.3,10,260,18,2.5,1646,14.3,2.6,3.6,32.4,32.4,35.8,2013,"Jun",NA
2013-06-03,18.4,7.1,10.3,0,1022.1,5.1,9,120,14,8.3,2301,17.7,3.2,4.5,34.6,34.6,38.2,2013,"Jun",NA
2013-06-04,18.4,4.2,0.5,0,1018.2,5.2,10,70,15,15.3,2950,18.15,3.7,5.3,37.2,37.2,40.9,2013,"Jun",NA
2013-06-05,17.3,4.7,0.5,0,1012.7,6.9,13,70,18,15.1,2974,18.075,3.6,5.4,39.6,39.6,43.4,2013,"Jun",NA
2013-06-06,17,4.9,0.4,0,1012.8,7,13,90,17,14.6,2880,17.85,3.5,5.2,41.9,41.9,45.7,2013,"Jun",NA
2013-06-07,19.1,5.5,1.4,0,1015.2,6.9,12,80,17,15.3,2919,18.5,3.8,5.5,44.2,44.2,48.2,2013,"Jun",NA
2013-06-08,18.9,4.4,1,0,1012.3,5,10,30,15,15.5,3043,19.225,3.8,5.4,46.5,46.5,50.5,2013,"Jun",NA
2013-06-09,19.5,4,-0.3,0,1006.8,7.2,13,120,19,15.5,3017,19.175,3.9,5.7,48.7,48.7,52.9,2013,"Jun",NA
2013-06-10,18.1,4.8,0.6,3.6,1001.8,10.4,20,140,27,10.1,2559,18.375,3.3,5.2,47,47,51.2,2013,"Jun",NA
2013-06-11,18.4,10.1,9.6,20.6,996.3,11.8,20,160,26,0.4,999,15.75,1.8,2.7,27.4,27.4,31.6,2013,"Jun",NA
2013-06-12,16.5,11.1,11.1,9.1,993.3,6.8,13,140,18,4,1337,15.375,2.3,3.2,20,20,24.3,2013,"Jun",NA
2013-06-13,16.8,7.4,9.1,3.9,996.6,11.4,23,270,33,6.8,1790,14.7,2.6,4,18.3,18.3,22.7,2013,"Jun",NA
2013-06-14,16.4,7.5,2.1,3.5,993.9,12.8,26,150,36,0.8,895,13.325,2,2.8,16.4,16.4,20.9,2013,"Jun",NA
2013-06-15,17.7,7.1,5.7,0.2,993.2,15.5,24,250,36,14,2565,13.525,3.5,5.8,19.2,19.2,23.8,2013,"Jun",NA
2013-06-16,16.9,9.9,9.2,3.7,1000.7,9.8,18,250,23,1.6,1620,14.775,2.6,3.8,17.6,17.6,22.3,2013,"Jun",NA
2013-06-17,15.6,7.6,10.1,3.3,1005.7,7.7,11,80,15,3.8,1301,14.65,1.8,2.7,15.8,15.8,20.5,2013,"Jun",NA
2013-06-18,20.8,5.7,2.3,0,1005.5,5.5,11,130,14,8.8,2449,16.425,3.6,4.9,18.8,18.8,23.7,2013,"Jun",NA
2013-06-19,19.8,7.8,9.6,0,1007.5,6.9,12,300,20,12.3,2770,18.4,4,5.6,22.1,22.1,27.1,2013,"Jun",NA
2013-06-20,19.2,7.2,3.2,0,1002.8,5.6,14,120,19,6.4,2373,18.55,3.4,4.8,24.8,24.8,29.9,2013,"Jun",NA
2013-06-21,19.4,11.4,12.6,1.5,996,9.5,19,220,27,3.6,1674,18.55,3,4.2,25.6,25.6,30.8,2013,"Jun",NA
2013-06-22,16.6,11,10.5,5.1,989.3,16.5,26,250,35,4.9,2007,16.025,2.8,4.8,22.7,22.7,28,2013,"Jun",NA
2013-06-23,14.9,9,10.3,0.7,1001.8,18.7,26,290,35,1.2,1187,13.8,2.1,3.5,23.7,23.7,29,2013,"Jun",NA
2013-06-24,16.8,7.8,5.7,0,1013.6,8.7,16,290,24,5.5,1845,14.25,2.9,4.2,26,26,31.4,2013,"Jun",NA
2013-06-25,18.1,8.7,3.6,0,1018.5,4.1,8,150,15,2.3,1527,15.9,2.5,3.4,27.9,27.9,33.4,2013,"Jun",NA
2013-06-26,18.6,8.8,7.1,0,1022.1,6.6,11,290,15,7.8,2267,17.875,3.4,4.7,30.4,30.4,35.9,2013,"Jun",NA
2013-06-27,17.3,8,4.2,3.8,1018.3,11.5,18,280,25,0.1,744,15.45,1.2,1.9,27.5,27.5,33,2013,"Jun",NA
2013-06-28,17.9,10.7,12.5,0.2,1011.7,16.4,25,260,31,2.5,1343,15.75,1.4,1.9,28.3,28.3,33.9,2013,"Jun",NA
2013-06-29,22.2,10.1,8.7,0,1013.2,12.3,21,260,29,4,1479,15.625,2.9,4.2,30.5,30.5,36.1,2013,"Jun",NA
2013-06-30,17.9,11.3,12.5,1.6,1009.2,15.8,26,260,33,3.3,1597,16.1,2.8,4.3,30.9,30.9,36.5,2013,"Jun",NA
2013-07-01,17.9,9.9,8.3,0,1004.5,10,15,260,22,2.3,1802,15.525,3.2,4.6,33.2,33.2,38.9,2013,"Jul",NA
2013-07-02,17.4,11.7,9.9,6.9,995.2,10.7,20,260,25,0.1,621,14.975,1.8,2.4,27.5,27.5,33.3,2013,"Jul",NA
2013-07-03,19.5,11.4,10.6,0.1,995.7,11.2,16,270,21,1.7,1485,15.55,2.4,3.6,29.3,29.3,35.1,2013,"Jul",NA
2013-07-04,18.2,11.4,14.1,0,1007.2,16.8,23,270,31,6.3,2000,17,2.9,4.9,31.4,31.4,37.3,2013,"Jul",NA
2013-07-05,20.1,9.6,7.7,0,1017,6.9,14,240,18,10.6,2486,18,3.7,5.3,34.1,34.1,40,2013,"Jul",NA
2013-07-06,21.8,10.9,7.5,0,1019.5,6.6,12,130,16,11.7,2630,20.15,3.9,5.5,36.8,36.8,42.7,2013,"Jul",NA
2013-07-07,21.8,11.5,11.6,0,1023.8,5.2,9,270,13,5.2,1623,20.65,2.8,3.7,38.7,38.7,44.6,2013,"Jul",NA
2013-07-08,23.2,10.1,7.1,0,1024.2,4.9,9,50,14,13.6,2821,21.7,4.2,5.7,41.4,41.4,47.3,2013,"Jul",NA
2013-07-09,26.2,10,6.7,0,1020.4,4.1,10,70,12,14.8,2806,23,4.6,6,44.2,44.2,50.2,2013,"Jul",NA
2013-07-10,21.5,9.5,6.2,0,1017.6,5.3,10,50,13,14.2,2687,22.55,3.7,5.2,46.4,46.4,52.4,2013,"Jul",NA
2013-07-11,22.3,9.5,6.8,0,1016.4,5,10,100,14,14.2,2793,22.6,4,5.5,48.7,48.7,54.7,2013,"Jul",NA
2013-07-12,26,8.7,5.5,0,1015.1,4.2,11,130,15,14.3,2732,23,4.4,5.9,51.2,51.2,57.2,2013,"Jul",NA
2013-07-13,23.5,12.6,11.5,0,1016.2,5.7,10,80,13,10.7,2516,23.525,4,NA,53.3,53.3,59.3,2013,"Jul",NA
2013-07-14,25.2,10.9,7.9,0,1015.6,4.6,10,270,17,8.1,2069,22.175,3.6,4.8,55.2,55.2,61.1,2013,"Jul",NA
2013-07-15,19.2,12.5,9.4,0,1014.7,7.4,13,250,17,2.8,1300,20.375,2.4,3.3,56.4,56.4,62.3,2013,"Jul",NA
2013-07-16,22.2,13.6,11.4,0,1014.5,6.5,12,260,15,2.4,1694,20.125,3.3,4.3,58,58,63.9,2013,"Jul",NA
2013-07-17,23.8,13.2,13.6,0,1016.3,5,9,140,15,5.4,2020,21.85,3.7,4.8,59.7,59.7,65.6,2013,"Jul",NA
2013-07-18,24.5,10.8,8.3,0,1018.2,5.6,9,70,16,14.7,2757,22.7,4.4,5.9,61.7,61.7,67.5,2013,"Jul",NA
2013-07-19,25.1,12,7.4,0,1016.5,7,11,60,14,14.5,2654,23.025,4.2,5.8,63.6,63.6,69.3,2013,"Jul",NA
2013-07-20,23.4,12.9,10.2,0,1013.5,7.8,13,130,20,13.8,2669,23.35,4,5.7,65.3,65.3,70.9,2013,"Jul",NA
2013-07-21,19.9,11.5,8.6,0,1009.5,6.2,12,80,14,3.1,1380,21.025,2.3,3.2,66.2,66.2,71.8,2013,"Jul",NA
2013-07-22,22.6,13.3,11.4,0,1005,8.5,19,130,25,7,2209,21.725,3.4,4.9,67.6,67.6,73.1,2013,"Jul",NA
2013-07-23,24.2,15.5,14.4,3.9,1001.2,6.8,15,140,22,2.6,1501,21.8,3.2,4.1,64.9,64.9,70.4,2013,"Jul",NA
2013-07-24,21.5,13.9,11.5,13,1000,9,16,140,24,2.3,1297,19.275,2.4,3.4,52.9,52.9,58.3,2013,"Jul",NA
2013-07-25,21.7,14,13,20.5,999.2,6,16,200,24,4.9,1742,19.5,2.9,3.9,33.9,33.9,39.3,2013,"Jul",NA
2013-07-26,21.1,13.4,11.6,1,1000.2,6.1,14,150,20,6.2,1681,19.175,2.8,3.8,34.8,34.8,40.3,2013,"Jul",NA
2013-07-27,19.8,8.5,5.1,0,996.7,6.8,15,130,20,6.3,1905,17.875,2.7,3.9,36.6,36.6,42.2,2013,"Jul",NA
2013-07-28,21.6,8.9,6.7,11.1,992.2,6,15,140,20,5.4,1396,17.75,2.3,3.2,27.1,27.1,32.6,2013,"Jul",NA
2013-07-29,21,13.7,10.4,4.7,996.3,8.3,18,270,23,6.9,1660,18.075,3.1,4.2,24.7,24.7,30.3,2013,"Jul",NA
2013-07-30,20.8,11.1,9.3,0,1000.5,10.7,20,280,26,9.5,2060,17.3,3.4,4.9,27.4,27.4,33.1,2013,"Jul",NA
2013-07-31,20.5,12.8,11.6,7.6,998.6,9.2,16,210,24,1.4,859,16.75,1.8,2.5,21.2,21.2,26.9,2013,"Jul",NA
2013-08-01,22.1,16.6,13.5,3.2,993,10.9,16,190,29,2.6,1313,18.425,2.5,3.5,20,20,25.8,2013,"Aug",NA
2013-08-02,21.7,13.2,14.5,8.2,991.7,14.7,22,220,32,9.3,1997,18.125,3.6,5.3,14.7,14.7,20.6,2013,"Aug",NA
2013-08-03,20.2,12.3,11.1,3.9,998.7,12.9,23,250,32,6.2,1913,16.5,3.4,4.9,13.8,13.8,19.7,2013,"Aug",NA
2013-08-04,19.4,11.3,7,5.2,1001.8,6.5,12,130,17,4.5,1577,17.225,2.4,3.4,10.7,10.7,16.7,2013,"Aug",NA
2013-08-05,19.9,11.1,13.4,0.2,1002,9.3,16,280,22,6.1,1732,17.175,2.9,4.1,13.1,13.1,19.2,2013,"Aug",NA
2013-08-06,19.3,10,7.5,0,1004.2,6.9,12,140,18,1,1256,16.85,2.3,3.1,15.1,15.1,21.3,2013,"Aug",NA
